stage,key,name,namespace,text,confidence
lobby,E862EA,,lobby,"Stay together, people!",verified
lobby,4ECF65,,lobby,Everybody back!,verified
lobby,D5B6D3,,lobby,"Fall back, people!",verified
lobby,4CC459,,lobby,Pretty darn good...,verified
lobby,4C7FFC,,lobby,Pretty darn good...,verified
lobby,8F802E,,lobby,Pretty darn good...,verified
lobby,4CBC7F,,lobby,Pretty darn good...,verified
lobby,8FB76B,,lobby,Pretty darn good...,verified
lobby,98C78E,,lobby,Pretty darn good...,verified
lobby,C8629B,,lobby,Perfect!,verified
lobby,EBC662,,lobby,Don't die on me.,verified
lobby,1D7F4B,,lobby,I'm under attack! Enemy location unknown!,verified
lobby,473CF5,,lobby,I'm under attack! Origin unknown!,verified
lobby,B19E2F,,lobby,I'm taking fire! Enemy location unknown!,verified
lobby,40FA1B,,lobby,Enemy is attacking! Location unknown!,verified
lobby,5BA2BE,,lobby,The enemy's attacking! I can't see where they are!,verified
lobby,B9C3B2,,lobby,Sneak around!,verified
lobby,05091E,,lobby,Don't die on me.,verified
lobby,FA39F0,,lobby,Lasst euch nicht sehen!,verified
lobby,F70D1C,,lobby,I-I'm engaging the enemy! Yaaaah!,verified
lobby,F71776,,lobby,I'm in the middle of a firefight here!,verified
lobby,96BA1F,,lobby,Enemy neutralized!,verified
lobby,E1B158,,lobby,The enemy is eliminated...,verified
lobby,E1AE19,,lobby,The enemy is eliminated...,verified
lobby,E19BD3,,lobby,"Enemy, eliminated!",verified
lobby,7483B7,,lobby,The enemy is eliminated...,verified
lobby,96C230,,lobby,You never know when it's gonna be your turn.,verified
lobby,51ADBF,,lobby,I wonder who's next...,verified
lobby,21B072,,lobby,"No time for tears. We're all as good as dead, anyway.",verified
lobby,444318,,lobby,Never forget the fallen...,verified
lobby,EE9CF6,,lobby,I'm OK. I'm not gonna die today. I'm OK!,verified
lobby,D9E268,,lobby,"Wrong place, wrong time.",verified
lobby,D9DF29,,lobby,Gonna miss that guy...,verified
lobby,E464FF,,lobby,The good do die young...,verified
lobby,E461C0,,lobby,I can't believe you're gone...,verified
lobby,F3E4E4,,lobby,You fool! Why the big rush to die?!,verified
lobby,F3E1A5,,lobby,"One of us is lost, but we fight on.",verified
lobby,1869F8,,lobby,Look what your recklessness has done!,verified
lobby,1866B9,,lobby,I'll see you in hell...,verified
lobby,BE32F8,,lobby,Wahh...,verified
lobby,BE2FB9,,lobby,You brought this on yourself...,verified
lobby,A6BFCB,,lobby,You're in a better place now...,verified
lobby,4A6115,,lobby,See what happens when you get reckless?,verified
lobby,494A04,,lobby,There's no stopping people like that!,verified
lobby,C4EDF5,,lobby,Anyone could have seen this coming.,verified
lobby,A83F3E,,lobby,Until we meet again.,verified
lobby,A916E4,,lobby,Reckless moron...,verified
lobby,99F786,,lobby,That's what being reckless gets you...,verified
lobby,E46DCB,,lobby,Honestly... What did you expect to happen?,verified
lobby,815F72,,lobby,Saw that one coming...,verified
lobby,B2F2C3,,lobby,Hm? Did you hear that?,verified
lobby,BF8BCB,,lobby,You're in a better place now...,verified
lobby,6B3298,,lobby,What was that? I heard something!,verified
lobby,6B7CA1,,lobby,Don't see anybody.,verified
lobby,6A2D12,,lobby,Nobody here.,verified
lobby,B06FBB,,lobby,No one here...,verified
lobby,6FD72D,,lobby,Reckless moron...,verified
lobby,DEE936,,lobby,Oh yeah!,verified
lobby,387013,,lobby,Pass it this way!,verified
lobby,24613A,,lobby,Pass it this way!,verified
lobby,327D38,,lobby,Game on!,verified
lobby,D669B5,,lobby,"Ugh, the enemy!",verified
lobby,FEEFA1,,lobby,Defend the target!,verified
lobby,8078EF,,lobby,Game's all done!,verified
lobby,8C76CA,,lobby,Hey.,verified
lobby,2081D3,,lobby,Hey there.,verified
lobby,67307C,,lobby,Sup!,verified
lobby,2B6B10,,lobby,Hello!,verified
lobby,40DF9C,,lobby,What? You're leaving?!,verified
lobby,68BF8F,,lobby,See ya around sometime.,verified
lobby,EB6AED,,lobby,Until next time.,verified
lobby,F1BE88,,lobby,Keep in touch!,verified
lobby,AC2E15,,lobby,Oh! Unh... I have to go to the bathroom...,verified
lobby,727895,,lobby,Nghhh... My gut...,verified
lobby,F86A87,,lobby,"Oh, ooooow! My stomach... It's killing me!",verified
lobby,0AF17A,,lobby,Unh... My stomach...,verified
lobby,218EC9,,lobby,Ooh... I... I'll be right back...,verified
lobby,87A0EF,,lobby,That's gotta be a record.,verified
lobby,2B03BB,,lobby,Now that's a lot of weight...,verified
lobby,F20A36,,lobby,That's a new record!,verified
lobby,0ADE2F,,lobby,Could be a new record...,verified
lobby,6EC17A,,lobby,I'm back!!,verified
lobby,4EBE01,,lobby,Finally!,verified
lobby,DD50DF,,lobby,"What, you're back?",verified
lobby,EFD85F,,lobby,"Oh good, you're back!",verified
lobby,4C8969,,lobby,"Sorry, gotta go.",verified
lobby,9C0241,,lobby,Got something else to do. Sorry!,verified
lobby,9C967D,,lobby,"Gotta split. I know, I know...",verified
lobby,D55F29,,lobby,Gotta go. Good luck people!,verified
lobby,8972D7,,lobby,I'm afraid I can't stay.,verified
lobby,09CFA4,but_def_kuro,lobby,"Oh, ooooow! My stomach... It's killing me!",verified
lobby,ECA77F,,lobby,Connecting.,verified
lobby,6FEA33,,lobby,I'm hooking in!,verified
lobby,6E5A93,,lobby,I'm hooking in with ya!,verified
lobby,FF9BFA,,lobby,I'm connecting.,verified
lobby,06E512,,lobby,Commencing connectivity!,verified
lobby,391574,,37dc7f,"OK, let’s hook in.",verified
lobby,391575,,37ce1f,All set!,verified
lobby,BC1BF7,,153b95,Looking good.,verified
lobby,9A1CF2,GREEN,153b95,You're not half bad!,verified
lobby,82BCCE,,153b95,You're not half bad!,verified
lobby,688DCF,,clan,Deathmatch,verified
lobby,5B49CF,,clan,Team Sneaking,verified
lobby,8B415F,,clan,SNIPER RIFLE+,verified
lobby,E90C2B,,clan,QUARTERBACK,verified
lobby,BC5F02,,clan,BLADES+,verified
lobby,60D215,,clan,MONOMANIA,verified
lobby,AC7BB6,,clan,Serious,verified
lobby,7225A7,,clan,Newbies Welcome,verified
lobby,FD1E46,,clan,Everyone Welcome,verified
lobby,068075,,clan,Special,verified
lobby,BBEF65,,clan,Other,verified
lobby,6B35A2,,clan,Skill wielding throwing weapons.\nEnables you to throw farther.\n- Throwing distance ★★★,verified
lobby,A0D6B7,,clan,Skill wielding traps.\nEnables you to set up traps more quickly.\n- Set up speed ★☆☆,verified
lobby,7C4035,AGREEMENT_DOYOUAGREE,b0ca90,Rescue Mission,verified
lobby,A0A509,SP_SCORE_RES01,mgo2_res_myscore,SIXTH SENSE,verified
lobby,39B43D,,mgo2_res_myscore,No Conditions,verified
lobby,39B445,,mgo2_res_myscore,Accepting Trainees,verified
lobby,39B45C,,mgo2_res_myscore,Closed to New Applicants,verified
lobby,D17D08,,mgo2_res_myscore,Skill wielding handguns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★☆☆\n- Reload ★☆☆,verified
lobby,39B45D,,mgo2_res_myscore,Skill wielding handguns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★☆\n- Reload ★★☆,verified
lobby,39B45E,,mgo2_res_myscore,Skill wielding handguns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★★\n- Reload ★★★,verified
lobby,39B45F,,mgo2_res_myscore,Skill wielding submachine guns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★☆☆\n- Reload ★☆☆,verified
lobby,39B460,,mgo2_res_myscore,Skill wielding submachine guns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★☆\n- Reload ★★☆,verified
lobby,896E53,SURVIVAL_WIN,mgo2_res_myscore,Extends the maximum lock-on distance.\n- Lock on distance ★★☆,verified
lobby,2DCAC4,SURVIVAL_WINS,mgo2_res_myscore,Extends the maximum lock-on distance.\n- Lock on distance ★★★,verified
lobby,95AB17,,album,Capture Mission,verified
lobby,D655C6,,9cc78f,Deathmatch,verified
lobby,C812AF,,9cc78f,Sneaking Mission,verified
lobby,D655C6,,20b969,Deathmatch,verified
lobby,B0BDC1,,online_opt,INSTRUCTOR,verified
lobby,C90801,,online_opt,Skill wielding sniper rifles. Reduces\nrecoil when firing and makes reloading \nand bolt action faster.\n- Recoil ★☆☆\n- Reload ★☆☆\n- Bolt action ★☆☆,verified
lobby,C90821,,online_opt,Skill wielding sniper rifles. Reduces\nrecoil when firing and makes reloading \nand bolt action faster.\n- Recoil ★★☆\n- Reload ★★☆\n- Bolt action ★★☆,verified
lobby,C90841,,online_opt,Skill wielding sniper rifles. Reduces\nrecoil when firing and makes reloading \nand bolt action faster.\n- Recoil ★★★\n- Reload ★★★\n- Bolt action ★★★,verified
lobby,C90842,,online_opt,Increases the zoom rate when aiming\nweapons in First Person View.\n(Does not affect zoom rate when using\na scope)\n- Zoom rate ★☆☆,verified
lobby,C90843,,online_opt,Increases the zoom rate when aiming\nweapons in First Person View.\n(Does not affect zoom rate when using\na scope)\n- Zoom rate ★★☆,verified
lobby,C90844,,online_opt,Increases the zoom rate when aiming\nweapons in First Person View.\n(Does not affect zoom rate when using\na scope)\n- Zoom rate ★★★,verified
lobby,C90861,,online_opt,Extends the maximum lock-on distance.\n- Lock on distance ★☆☆,verified
lobby,C90862,,online_opt,Extends the maximum lock-on distance.\n- Lock on distance ★★☆,verified
lobby,C90863,,online_opt,Extends the maximum lock-on distance.\n- Lock on distance ★★★,verified
lobby,2100AD,,online_opt,Headshot master,verified
lobby,2C4E9E,,online_opt,High number of rolls,verified
lobby,8F5699,,MGO_ERROR_RES_LOBBY,Rescue Mission,verified
lobby,5ABCB7,,MGO_ERROR_RES_LOBBY,ASSAULT RIFLE+,verified
lobby,E2C375,,MGO_ERROR_RES_LOBBY,HAWKEYE,verified
lobby,C35B10,m_errcode,MGO_ERROR_RES_LOBBY,SURVEYOR,verified
lobby,E06433,,MGO_ERROR_RES_LOBBY,TRICKSTER,verified
lobby,09CC6A,,MGO_ERROR_RES_LOBBY,RUNNER,verified
lobby,092ABD,,MGO_ERROR_RES_LOBBY,SCANNER,verified
lobby,1832C7,,MGO_ERROR_RES_LOBBY,Skill wielding knives.\nRaising this skill enables faster knife attacks.\n- Can move during knife attack\nSkill needed: CQC+\n- Can cut throat during CQC capture,verified
lobby,549EC6,,MGO_ERROR_RES_LOBBY,Level of agility.\nIncreases movement speed.\n- Movement speed ★☆☆,verified
lobby,551BF6,,MGO_ERROR_RES_LOBBY,Level of agility.\nIncreases movement speed.\n- Movement speed ★★☆,verified
lobby,E02CCE,,MGO_ERROR_RES_LOBBY,Level of agility.\nIncreases movement speed.\n- Movement speed ★★★,verified
lobby,04BF41,,MGO_ERROR_RES_LOBBY,Displays enemies you've attacked.\nCan share data through SOP.\n- Display time ★☆☆,verified
lobby,BC29A6,,MGO_ERROR_RES_LOBBY,Displays enemies you've attacked.\nCan share data through SOP.\n- Display time ★★☆,verified
lobby,C9AF13,,MGO_ERROR_RES_LOBBY,Displays enemies you've attacked.\nCan share data through SOP.\n- Display time ★★★,verified
lobby,72907D,,MGO_ERROR_RES_LOBBY,Displays nearby traps.\nCan share data through SOP.\n- Display range ★☆☆,verified
lobby,722B1D,,MGO_ERROR_RES_LOBBY,Displays nearby traps.\nCan share data through SOP.\n- Display range ★★☆,verified
lobby,4563E0,,MGO_ERROR_RES_LOBBY,Displays nearby traps.\nCan share data through SOP.\n- Display range ★★★,verified
lobby,4563E1,,MGO_ERROR_RES_LOBBY,Displays attacking enemy when locked-on \nand damage is taken.\nCan share data through SOP.\n- Display time ★☆☆,verified
lobby,4563E2,,MGO_ERROR_RES_LOBBY,Displays enemy when locked-on \nby that enemy.\nCan share data through SOP.\n- Display time ★★☆,verified
lobby,0A44EC,,MGO_ERROR_RES_LOBBY,Displays enemy when targeted\nby that enemy.\nCan share data through SOP.\n- Display time ★★★,verified
lobby,489DB3,,MGO_ERROR_RES_LOBBY,Skill needed: CQC+\nPress the △ button to inject \nScanning Plug S into a captured \nenemy and display link info.\nCan share data through SOP.\n- Item needed: Scanning Plug S\n- Scanning time ★☆☆,verified
lobby,B33ED1,,MGO_ERROR_RES_LOBBY,Skill needed: CQC+  \nPress the △ button to inject \nScanning Plug S into a captured \nenemy and display link info.\nCan share data through SOP.\n- Item needed: Scanning Plug S\n- Scanning time ★★☆,verified
lobby,993763,,MGO_ERROR_RES_LOBBY,Skill needed: CQC+\nPress the △ button to inject \nScanning Plug S into a captured \nenemy and display link info.\nCan share data through SOP.\n- Item needed: Scanning Plug S\n- Scanning time ★★★,verified
lobby,D5A362,,MGO_ERROR_RES_LOBBY,"Changes salute pose and preset\nCodec messages. In addition, position\nand Codec messages are broadcast\nto all characters.\n- Intimidation ★★★\n- Attitude ★★★",verified
lobby,909E00,,MGO_ERROR_RES_LOBBY,Give me backup!,verified
lobby,514BAE,,MGO_ERROR_RES_LOBBY,Roger that.,verified
lobby,10CF3A,,MGO_ERROR_RES_LOBBY,Got it.,verified
lobby,3946DC,,MGO_ERROR_RES_LOBBY,You can count on me.,verified
lobby,11ABCB,,MGO_ERROR_RES_LOBBY,You got it.,verified
lobby,16E2B3,,MGO_ERROR_RES_LOBBY,OK.,verified
lobby,F0FE47,,MGO_ERROR_RES_LOBBY,Follow me!,verified
lobby,861A81,,MGO_ERROR_RES_LOBBY,This way!,verified
lobby,C28680,,MGO_ERROR_RES_LOBBY,Let's move out!,verified
lobby,51DD35,,MGO_ERROR_RES_LOBBY,"We're all clear, right?",verified
lobby,425351,,MGO_ERROR_RES_LOBBY,Looks clear to me.,verified
lobby,F61CBA,,MGO_ERROR_RES_LOBBY,Coast is clear!,verified
lobby,FBBD22,,MGO_ERROR_RES_LOBBY,Nothing to report.,verified
lobby,DBD9F6,,MGO_ERROR_RES_LOBBY,Guard the damn target!,verified
lobby,838569,,MGO_ERROR_RES_LOBBY,"Keep together. Now, move it!",verified
lobby,2C818E,,MGO_ERROR_RES_LOBBY,Stay together! Let's go!,verified
lobby,45BD3A,,MGO_ERROR_RES_LOBBY,Stay together. Let's go...!,verified
lobby,682FD4,,MGO_ERROR_RES_LOBBY,Come along!,verified
lobby,05FABF,,MGO_ERROR_RES_LOBBY,Everybody stay close now!,verified
lobby,05FAC5,,MGO_ERROR_RES_LOBBY,"Get back, dammit!",verified
lobby,061AB4,,MGO_ERROR_RES_LOBBY,My bad.,verified
lobby,061AB5,,MGO_ERROR_RES_LOBBY,Désolé…,verified
lobby,C32FDB,,MGO_ERROR_RES_LOBBY,"Oh, I'm really sorry!",verified
lobby,65FBAA,,MGO_ERROR_RES_LOBBY,Whoops.,verified
lobby,B9A5E4,,MGO_ERROR_RES_GAME,Need somebody over here!,verified
lobby,DB947B,,MGO_ERROR_RES_GMINFO,Where are my reinforcements?,verified
lobby,F6472A,,MGO_ERROR_RES_GMINFO,"I need backup, please!",verified
lobby,D7E4C3,,MGO_ERROR_RES_GMINFO,Enemy eliminated!,verified
lobby,B5FC7C,,MGO_ERROR_RES_GMINFO,Enemy annihilated!,verified
lobby,C28FB5,,MGO_ERROR_RES_GMINFO,Enemy has been destroyed!,verified
lobby,B3F489,,444705,Skill wielding submachine guns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★☆☆\n- Reload ★☆☆,verified
lobby,15618B,,444705,Skill wielding submachine guns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★★\n- Reload ★★★,verified
lobby,9985D9,,444705,Skill wielding shotguns. Reduces\nrecoil when firing and makes reloading \nand pump action faster.\n- Recoil ★☆☆\n- Reload ★☆☆\n- Pump action ★☆☆,verified
lobby,C748E2,,444705,Skill wielding sniper rifles. Reduces\nrecoil when firing and makes reloading \nand bolt action faster.\n- Recoil ★★★\n- Reload ★★★\n- Bolt action ★★★,verified
lobby,A66498,,444705,High kill count,verified
lobby,41EB3A,,444705,Knife master,verified
lobby,FBB6CB,,4a3c10,Commands,verified
lobby,C748E2,,4a3c10,Praising,verified
lobby,1AE37D,,4a3c10,Others,verified
lobby,EF2115,,4a3c10,Upset,verified
lobby,BB9B9A,,4a3c10,Go! Go! Go!,verified
lobby,D0FC35,,4a3c10,Go... Go! Go!,verified
lobby,77E6D2,,4a3c10,G-Go...! Go! Go!,verified
lobby,D3F494,,4a3c10,"Ugh, the enemy!",verified
lobby,974A9C,,4a3c10,Roger that.,verified
lobby,ED3CBF,,4a3c10,Got it.,verified
lobby,C5A7A0,,4a3c10,"All right, all right.",verified
lobby,93DAED,,4b2c5f,Come on already!,verified
lobby,552903,,4b2c5f,You coming or what?,verified
lobby,18750F,,4b2c5f,"This way, follow me!",verified
lobby,CD5307,,4b2c5f,Uh uh.,verified
lobby,196555,,4b2c5f,"Sorry, but no.",verified
lobby,91C6D2,,4b2c5f,No can do!,verified
lobby,9F17C1,,4b2c5f,Not gonna happen.,verified
lobby,C06A80,,4b2c5f,No can do.,verified
lobby,1524BD,,4b2c5f,SCHROTFL.-K\xb6NNEN,verified
lobby,DAA2DE,,4b2c5f,No can do.,verified
lobby,C15F03,,4b2c5f,I refuse.,verified
lobby,B06150,,4b2c5f,"We're all clear, right?",verified
lobby,3AA1F5,,4b2c5f,"We're all clear, right?",verified
lobby,C1A61C,,4b2c5f,"We're all clear, right?",verified
lobby,A26C26,,4b2c5f,"We're all clear, right?",verified
lobby,9D5BD1,,4b2c5f,"We're all clear, right?",verified
lobby,43B421,,4b2c5f,"We're all clear, right?",verified
lobby,97879D,,4b2c5f,"We're all clear, right?",verified
lobby,C4FB48,,4b2c5f,"We're all clear, right?",verified
lobby,74A7BD,,4b2c5f,"We're all clear, right?",verified
lobby,C502D2,,4b2c5f,"We're all clear, right?",verified
lobby,DCED56,,4b2c5f,Looks clear to me.,verified
lobby,9A744A,,4b2c5f,Coast is clear!,verified
lobby,7CED57,,4b2c5f,Nothing to report.,verified
lobby,2CD3CF,,1a733b,Everyone stick together!,verified
lobby,3822A9,,1a733b,"Stay together, people!",verified
lobby,6FB7B1,,1a733b,Sorry about that!,verified
lobby,6FB7D0,,1a733b,That was awesome!,verified
lobby,6FB7D1,,1a733b,Whoa... Amazing!,verified
lobby,32420F,,04c258,I-I'm engaging the enemy! Yaaaah!,verified
